,annee,classement,specialite,ville
660,2019,0.56702566, médecine interne et immunologie clinique,Reims
661,2019,0.31083867, médecine interne et immunologie clinique,Rennes
662,2019,0.5824931, médecine interne et immunologie clinique,Rouen
663,2019,0.2509166, médecine interne et immunologie clinique,Saint-Etienne
664,2019,0.33421174, médecine interne et immunologie clinique,Strasbourg
665,2019,0.14734189, médecine interne et immunologie clinique,Toulouse
666,2019,0.54961044, médecine interne et immunologie clinique,Tours
667,2019,0.8119844, médecine légale et expertises médicales,Amiens
668,2019,0.39825848, médecine légale et expertises médicales,Angers
669,2019,0.84154445, médecine légale et expertises médicales,Caen
670,2019,0.7558433, médecine légale et expertises médicales,Dijon
671,2019,0.05236022, médecine légale et expertises médicales,Grenoble
672,2019,0.6939734, médecine légale et expertises médicales,Lille
673,2019,0.25332263, médecine légale et expertises médicales,Lyon
674,2019,0.61812556, médecine légale et expertises médicales,Marseille
675,2019,0.826879, médecine légale et expertises médicales,Martinique/Pointe-à-Pitre
676,2019,0.4847617, médecine légale et expertises médicales,Montpellier
677,2019,0.79880846, médecine légale et expertises médicales,Nancy
678,2019,0.6035747, médecine légale et expertises médicales,Nantes
679,2019,0.74026126, médecine légale et expertises médicales,Nice
680,2019,0.72823095, médecine légale et expertises médicales,Paris
681,2019,0.55843264, médecine légale et expertises médicales,Poitiers
682,2019,0.6285518, médecine légale et expertises médicales,Reims
683,2019,0.7768103, médecine légale et expertises médicales,Rouen
684,2019,0.14459212, médecine légale et expertises médicales,Toulouse
685,2019,0.28334096, médecine légale et expertises médicales,Tours
686,2019,0.29124656, médecine nucléaire,Amiens
687,2019,0.30591202, médecine nucléaire,Angers
688,2019,0.40639323, médecine nucléaire,Besançon
689,2019,0.12293767, médecine nucléaire,Bordeaux
690,2019,0.34074244, médecine nucléaire,Brest
691,2019,0.4073098, médecine nucléaire,Caen
692,2019,0.3552933, médecine nucléaire,Clermont-Ferrand
693,2019,0.26649863, médecine nucléaire,Dijon
694,2019,0.23831348, médecine nucléaire,Grenoble
695,2019,0.2840284, médecine nucléaire,Lille
696,2019,0.060036663, médecine nucléaire,Lyon
697,2019,0.11067828, médecine nucléaire,Marseille
698,2019,0.39917508, médecine nucléaire,Martinique/Pointe-à-Pitre
699,2019,0.05144363, médecine nucléaire,Montpellier
700,2019,0.39837304, médecine nucléaire,Nancy
701,2019,0.1232814, médecine nucléaire,Nantes
702,2019,0.14092575, médecine nucléaire,Nice
703,2019,0.22238772, médecine nucléaire,Paris
704,2019,0.32642072, médecine nucléaire,Poitiers
705,2019,0.3818744, médecine nucléaire,Reims
706,2019,0.19110908, médecine nucléaire,Rennes
707,2019,0.2923923, médecine nucléaire,Rouen
708,2019,0.23418882, médecine nucléaire,Strasbourg
709,2019,0.19007792, médecine nucléaire,Toulouse
710,2019,0.31943172, médecine nucléaire,Tours
711,2019,0.83638865, médecine physique et de réadaptation,Amiens
712,2019,0.58237857, médecine physique et de réadaptation,Angers
713,2019,0.74805224, médecine physique et de réadaptation,Besançon
714,2019,0.7015353, médecine physique et de réadaptation,Bordeaux
715,2019,0.7474794, médecine physique et de réadaptation,Brest
716,2019,0.77371675, médecine physique et de réadaptation,Caen
717,2019,0.63611364, médecine physique et de réadaptation,Clermont-Ferrand
718,2019,0.82195234, médecine physique et de réadaptation,Dijon
719,2019,0.5304766, médecine physique et de réadaptation,Grenoble
720,2019,0.80934924, médecine physique et de réadaptation,Lille
721,2019,0.7595096, médecine physique et de réadaptation,Limoges
722,2019,0.66246563, médecine physique et de réadaptation,Lyon
723,2019,0.7684464, médecine physique et de réadaptation,Marseille
724,2019,0.6209899, médecine physique et de réadaptation,Martinique/Pointe-à-Pitre
725,2019,0.58776355, médecine physique et de réadaptation,Montpellier
726,2019,0.6065536, médecine physique et de réadaptation,Nancy
727,2019,0.658341, médecine physique et de réadaptation,Nantes
728,2019,0.7465628, médecine physique et de réadaptation,Nice
729,2019,0.7835701, médecine physique et de réadaptation,Paris
730,2019,0.3689276, médecine physique et de réadaptation,Poitiers
731,2019,0.7730293, médecine physique et de réadaptation,Reims
732,2019,0.72662693, médecine physique et de réadaptation,Rennes
733,2019,0.8285976, médecine physique et de réadaptation,Rouen
734,2019,0.784143, médecine physique et de réadaptation,Saint-Etienne
735,2019,0.6136572, médecine physique et de réadaptation,Strasbourg
736,2019,0.5610678, médecine physique et de réadaptation,Toulouse
737,2019,0.7513749, médecine physique et de réadaptation,Tours
738,2019,0.4296517, médecine vasculaire,Amiens
739,2019,0.46322182, médecine vasculaire,Angers
740,2019,0.42678735, médecine vasculaire,Bordeaux
741,2019,0.4741063, médecine vasculaire,Brest
742,2019,0.4273602, médecine vasculaire,Caen
743,2019,0.44993126, médecine vasculaire,Clermont-Ferrand
744,2019,0.4934693, médecine vasculaire,Dijon
745,2019,0.49644822, médecine vasculaire,Grenoble
746,2019,0.47124198, médecine vasculaire,Lille
747,2019,0.5002291, médecine vasculaire,Limoges
748,2019,0.32836846, médecine vasculaire,Lyon
749,2019,0.44867095, médecine vasculaire,Marseille
750,2019,0.53746563, médecine vasculaire,Martinique/Pointe-à-Pitre
751,2019,0.39757103, médecine vasculaire,Montpellier
752,2019,0.4138405, médecine vasculaire,Nancy
753,2019,0.25446838, médecine vasculaire,Nantes
754,2019,0.41086158, médecine vasculaire,Paris
755,2019,0.49862513, médecine vasculaire,Poitiers
756,2019,0.4729606, médecine vasculaire,Reims
757,2019,0.43297434, médecine vasculaire,Rennes
758,2019,0.3793538, médecine vasculaire,Rouen
759,2019,0.31794226, médecine vasculaire,Saint-Etienne
760,2019,0.43515125, médecine vasculaire,Strasbourg
761,2019,0.33409715, médecine vasculaire,Toulouse
762,2019,0.4794913, neurochirurgie,Amiens
763,2019,0.36468837, neurochirurgie,Angers
764,2019,0.4863657, neurochirurgie,Besançon
765,2019,0.24289642, neurochirurgie,Brest
766,2019,0.10174152, neurochirurgie,Caen
767,2019,0.2465628, neurochirurgie,Lille
768,2019,0.011228231, neurochirurgie,Lyon
769,2019,0.23544914, neurochirurgie,Marseille
770,2019,0.58570117, neurochirurgie,Martinique/Pointe-à-Pitre
771,2019,0.35907423, neurochirurgie,Montpellier
772,2019,0.20485793, neurochirurgie,Nantes
773,2019,0.31060952, neurochirurgie,Nice
774,2019,0.32092118, neurochirurgie,Paris
775,2019,0.34383592, neurochirurgie,Reims
776,2019,0.35472044, neurochirurgie,Rennes
777,2019,0.4804079, neurochirurgie,Rouen
778,2019,0.41315308, neurochirurgie,Saint-Etienne
779,2019,0.12901008, neurochirurgie,Strasbourg
780,2019,0.32493126, neurochirurgie,Toulouse
781,2019,0.024633365, neurochirurgie,Tours
782,2019,0.51409256, neurologie,Amiens
783,2019,0.28345555, neurologie,Angers
784,2019,0.4501604, neurologie,Besançon
785,2019,0.117323555, neurologie,Bordeaux
786,2019,0.5158112, neurologie,Brest
787,2019,0.39619616, neurologie,Caen
788,2019,0.3348992, neurologie,Clermont-Ferrand
789,2019,0.35288727, neurologie,Dijon
790,2019,0.13004124, neurologie,Grenoble
791,2019,0.41830888, neurologie,La Réunion
792,2019,0.24793768, neurologie,Lille
793,2019,0.51592577, neurologie,Limoges
794,2019,0.1625802, neurologie,Lyon
795,2019,0.25538498, neurologie,Marseille
796,2019,0.5371219, neurologie,Martinique/Pointe-à-Pitre
797,2019,0.23945922, neurologie,Montpellier
798,2019,0.35323098, neurologie,Nancy
799,2019,0.032768104, neurologie,Nantes
800,2019,0.31404674, neurologie,Nice
801,2019,0.24209441, neurologie,Paris
802,2019,0.4537122, neurologie,Poitiers
803,2019,0.465055, neurologie,Reims
804,2019,0.257791, neurologie,Rennes
805,2019,0.33936754, neurologie,Rouen
806,2019,0.46219066, neurologie,Saint-Etienne
807,2019,0.23567827, neurologie,Strasbourg
808,2019,0.24770853, neurologie,Toulouse
809,2019,0.45737857, neurologie,Tours
810,2019,0.3142759, néphrologie,Amiens
811,2019,0.20233731, néphrologie,Angers
812,2019,0.3102658, néphrologie,Besançon
813,2019,0.016154904, néphrologie,Bordeaux
814,2019,0.42380843, néphrologie,Brest
815,2019,0.22983502, néphrologie,Caen
816,2019,0.43996334, néphrologie,Clermont-Ferrand
817,2019,0.41888177, néphrologie,Dijon
818,2019,0.37923923, néphrologie,Grenoble
819,2019,0.44569203, néphrologie,La Réunion
820,2019,0.1284372, néphrologie,Lille
821,2019,0.44110906, néphrologie,Limoges
822,2019,0.14333181, néphrologie,Lyon
823,2019,0.09429423, néphrologie,Marseille
824,2019,0.533341, néphrologie,Martinique/Pointe-à-Pitre
825,2019,0.06553621, néphrologie,Montpellier
826,2019,0.08673236, néphrologie,Nancy
827,2019,0.027497709, néphrologie,Nantes
828,2019,0.22318974, néphrologie,Nice
829,2019,0.19087993, néphrologie,Paris
830,2019,0.08925298, néphrologie,Poitiers
831,2019,0.43698442, néphrologie,Reims
832,2019,0.123625115, néphrologie,Rennes
833,2019,0.21791933, néphrologie,Rouen
834,2019,0.052245647, néphrologie,Saint-Etienne
835,2019,0.036090743, néphrologie,Strasbourg
836,2019,0.17025664, néphrologie,Toulouse
837,2019,0.13038497, néphrologie,Tours
838,2019,0.46562788, oncologie,Amiens
839,2019,0.11423007, oncologie,Angers
840,2019,0.3094638, oncologie,Besançon
841,2019,0.20164986, oncologie,Bordeaux
842,2019,0.43675527, oncologie,Brest
843,2019,0.32802474, oncologie,Caen
844,2019,0.117552705, oncologie,Clermont-Ferrand
845,2019,0.2998396, oncologie,Dijon
846,2019,0.09543996, oncologie,Grenoble
847,2019,0.23854262, oncologie,Lille
848,2019,0.46826306, oncologie,Limoges
849,2019,0.17014207, oncologie,Lyon
850,2019,0.14928964, oncologie,Marseille
851,2019,0.21528414, oncologie,Martinique/Pointe-à-Pitre
852,2019,0.08363886, oncologie,Montpellier
853,2019,0.32355636, oncologie,Nancy
854,2019,0.07653529, oncologie,Nantes
855,2019,0.14287351, oncologie,Nice
856,2019,0.1818286, oncologie,Paris
857,2019,0.37053162, oncologie,Poitiers
858,2019,0.3405133, oncologie,Reims
859,2019,0.22215857, oncologie,Rennes
860,2019,0.14046746, oncologie,Rouen
861,2019,0.09830431, oncologie,Saint-Etienne
862,2019,0.2408341, oncologie,Strasbourg
863,2019,0.16223648, oncologie,Toulouse
864,2019,0.2618011, oncologie,Tours
865,2019,0.19133823, ophtalmologie,Amiens
866,2019,0.1774748, ophtalmologie,Angers
867,2019,0.19065078, ophtalmologie,Besançon
868,2019,0.06255729, ophtalmologie,Bordeaux
869,2019,0.15719524, ophtalmologie,Brest
870,2019,0.12694776, ophtalmologie,Caen
871,2019,0.51638407, ophtalmologie,Clermont-Ferrand
872,2019,0.16750687, ophtalmologie,Dijon
873,2019,0.105407886, ophtalmologie,Grenoble
874,2019,0.0992209, ophtalmologie,Lille
875,2019,0.21620074, ophtalmologie,Limoges
876,2019,0.08249313, ophtalmologie,Lyon
877,2019,0.09807516, ophtalmologie,Marseille
878,2019,0.28597617, ophtalmologie,Martinique/Pointe-à-Pitre
879,2019,0.07275435, ophtalmologie,Montpellier
880,2019,0.58008707, ophtalmologie,Nancy
881,2019,0.36686525, ophtalmologie,Nantes
882,2019,0.07390009, ophtalmologie,Nice
883,2019,0.06989001, ophtalmologie,Paris
884,2019,0.1787351, ophtalmologie,Poitiers
885,2019,0.55912006, ophtalmologie,Reims
886,2019,0.10013749, ophtalmologie,Rennes
887,2019,0.12603116, ophtalmologie,Rouen
888,2019,0.18595326, ophtalmologie,Saint-Etienne
889,2019,0.3020165, ophtalmologie,Strasbourg
890,2019,0.03906966, ophtalmologie,Toulouse
891,2019,0.45268103, ophtalmologie,Tours
892,2019,0.29399633, oto-rhino-laryngologie - chirurgie cervico-faciale,Amiens
893,2019,0.1765582, oto-rhino-laryngologie - chirurgie cervico-faciale,Angers
894,2019,0.34016958, oto-rhino-laryngologie - chirurgie cervico-faciale,Besançon
895,2019,0.10781393, oto-rhino-laryngologie - chirurgie cervico-faciale,Bordeaux
896,2019,0.27428964, oto-rhino-laryngologie - chirurgie cervico-faciale,Brest
897,2019,0.32149404, oto-rhino-laryngologie - chirurgie cervico-faciale,Caen
898,2019,0.31095326, oto-rhino-laryngologie - chirurgie cervico-faciale,Clermont-Ferrand
899,2019,0.33673236, oto-rhino-laryngologie - chirurgie cervico-faciale,Dijon
900,2019,0.19637947, oto-rhino-laryngologie - chirurgie cervico-faciale,Grenoble
901,2019,0.21436755, oto-rhino-laryngologie - chirurgie cervico-faciale,Lille
902,2019,0.37614575, oto-rhino-laryngologie - chirurgie cervico-faciale,Limoges
903,2019,0.113313474, oto-rhino-laryngologie - chirurgie cervico-faciale,Lyon
904,2019,0.14837305, oto-rhino-laryngologie - chirurgie cervico-faciale,Marseille
905,2019,0.29789186, oto-rhino-laryngologie - chirurgie cervico-faciale,Martinique/Pointe-à-Pitre
906,2019,0.17197526, oto-rhino-laryngologie - chirurgie cervico-faciale,Montpellier
907,2019,0.27681026, oto-rhino-laryngologie - chirurgie cervico-faciale,Nancy
908,2019,0.035861596, oto-rhino-laryngologie - chirurgie cervico-faciale,Nantes
909,2019,0.0119156735, oto-rhino-laryngologie - chirurgie cervico-faciale,Nice
910,2019,0.103918426, oto-rhino-laryngologie - chirurgie cervico-faciale,Paris
911,2019,0.32103574, oto-rhino-laryngologie - chirurgie cervico-faciale,Poitiers
912,2019,0.3225252, oto-rhino-laryngologie - chirurgie cervico-faciale,Reims
913,2019,0.14688359, oto-rhino-laryngologie - chirurgie cervico-faciale,Rennes
914,2019,0.21849221, oto-rhino-laryngologie - chirurgie cervico-faciale,Rouen
915,2019,0.36400092, oto-rhino-laryngologie - chirurgie cervico-faciale,Saint-Etienne
916,2019,0.21173236, oto-rhino-laryngologie - chirurgie cervico-faciale,Strasbourg
917,2019,0.14321724, oto-rhino-laryngologie - chirurgie cervico-faciale,Toulouse
918,2019,0.39493585, oto-rhino-laryngologie - chirurgie cervico-faciale,Tours
919,2019,0.46299267, pneumologie,Amiens
920,2019,0.3181714, pneumologie,Angers
921,2019,0.5065307, pneumologie,Besançon
922,2019,0.36824015, pneumologie,Bordeaux
923,2019,0.43469295, pneumologie,Brest
924,2019,0.4816682, pneumologie,Caen
925,2019,0.50126034, pneumologie,Clermont-Ferrand
926,2019,0.44511914, pneumologie,Dijon
927,2019,0.21734647, pneumologie,Grenoble
928,2019,0.519363, pneumologie,La Réunion
929,2019,0.24598992, pneumologie,Lille
930,2019,0.5088222, pneumologie,Limoges
931,2019,0.2648946, pneumologie,Lyon
932,2019,0.361022, pneumologie,Marseille
933,2019,0.51271766, pneumologie,Martinique/Pointe-à-Pitre
934,2019,0.17862053, pneumologie,Montpellier
935,2019,0.49747938, pneumologie,Nancy
936,2019,0.27474794, pneumologie,Nantes
937,2019,0.42289186, pneumologie,Nice
938,2019,0.31141156, pneumologie,Paris
939,2019,0.48705316, pneumologie,Poitiers
940,2019,0.493813, pneumologie,Reims
941,2019,0.2587076, pneumologie,Rennes
942,2019,0.47823098, pneumologie,Rouen
943,2019,0.5108845, pneumologie,Saint-Etienne
944,2019,0.32630613, pneumologie,Strasbourg
945,2019,0.1534143, pneumologie,Toulouse
946,2019,0.46230522, pneumologie,Tours
947,2019,0.9821265, psychiatrie,Amiens
948,2019,0.96723187, psychiatrie,Angers
949,2019,0.9878552, psychiatrie,Besançon
950,2019,0.75733274, psychiatrie,Bordeaux
951,2019,0.9990834, psychiatrie,Brest
952,2019,0.99713564, psychiatrie,Caen
953,2019,0.99965626, psychiatrie,Clermont-Ferrand
954,2019,0.9702108, psychiatrie,Dijon
955,2019,0.9425985, psychiatrie,Grenoble
956,2019,0.80957836, psychiatrie,La Réunion
957,2019,0.99805224, psychiatrie,Lille
958,2019,0.9047892, psychiatrie,Limoges
959,2019,0.66315305, psychiatrie,Lyon
960,2019,0.90490377, psychiatrie,Marseille
961,2019,1.0, psychiatrie,Martinique/Pointe-à-Pitre
962,2019,0.7653529, psychiatrie,Montpellier
963,2019,0.98098075, psychiatrie,Nancy
964,2019,0.92380846, psychiatrie,Nantes
965,2019,0.90662235, psychiatrie,Nice
966,2019,0.88817596, psychiatrie,Paris
967,2019,0.97055453, psychiatrie,Poitiers
968,2019,0.9932401, psychiatrie,Reims
969,2019,0.9116636, psychiatrie,Rennes
970,2019,0.9948442, psychiatrie,Rouen
971,2019,0.98751146, psychiatrie,Saint-Etienne
972,2019,0.8788955, psychiatrie,Strasbourg
973,2019,0.90685153, psychiatrie,Toulouse
974,2019,0.9667736, psychiatrie,Tours
975,2019,0.61881304, pédiatrie,Amiens
976,2019,0.3579285, pédiatrie,Angers
977,2019,0.6594867, pédiatrie,Besançon
978,2019,0.16338222, pédiatrie,Bordeaux
979,2019,0.24942712, pédiatrie,Brest
980,2019,0.5963566, pédiatrie,Caen
981,2019,0.65753895, pédiatrie,Clermont-Ferrand
982,2019,0.6271769, pédiatrie,Dijon
983,2019,0.5485793, pédiatrie,Grenoble
984,2019,0.861022, pédiatrie,La Réunion
985,2019,0.35724106, pédiatrie,Lille
986,2019,0.66338223, pédiatrie,Limoges
987,2019,0.39081118, pédiatrie,Lyon
988,2019,0.4282768, pédiatrie,Marseille
989,2019,0.5029789, pédiatrie,Martinique/Pointe-à-Pitre
990,2019,0.28792393, pédiatrie,Montpellier
991,2019,0.56049496, pédiatrie,Nancy
992,2019,0.21952337, pédiatrie,Nantes
993,2019,0.34486708, pédiatrie,Nice
994,2019,0.5410174, pédiatrie,Paris
995,2019,0.64608157, pédiatrie,Poitiers
996,2019,0.637374, pédiatrie,Reims
997,2019,0.24472961, pédiatrie,Rennes
998,2019,0.5563703, pédiatrie,Rouen
999,2019,0.58146197, pédiatrie,Saint-Etienne
1000,2019,0.5030935, pédiatrie,Strasbourg
1001,2019,0.36778185, pédiatrie,Toulouse
1002,2019,0.5643905, pédiatrie,Tours
1003,2019,0.26821724, radiologie et imagerie médicale,Amiens
1004,2019,0.29479834, radiologie et imagerie médicale,Angers
1005,2019,0.3023602, radiologie et imagerie médicale,Besançon
1006,2019,0.12144821, radiologie et imagerie médicale,Bordeaux
1007,2019,0.4217461, radiologie et imagerie médicale,Brest
1008,2019,0.38588452, radiologie et imagerie médicale,Caen
1009,2019,0.39401925, radiologie et imagerie médicale,Clermont-Ferrand
1010,2019,0.27875802, radiologie et imagerie médicale,Dijon
1011,2019,0.23315765, radiologie et imagerie médicale,Grenoble
1012,2019,0.6083868, radiologie et imagerie médicale,La Réunion
1013,2019,0.2456462, radiologie et imagerie médicale,Lille
1014,2019,0.43068287, radiologie et imagerie médicale,Limoges
1015,2019,0.16464253, radiologie et imagerie médicale,Lyon
1016,2019,0.2049725, radiologie et imagerie médicale,Marseille
1017,2019,0.43629697, radiologie et imagerie médicale,Martinique/Pointe-à-Pitre
1018,2019,0.12969753, radiologie et imagerie médicale,Montpellier
1019,2019,0.37740606, radiologie et imagerie médicale,Nancy
1020,2019,0.2521769, radiologie et imagerie médicale,Nantes
1021,2019,0.24232356, radiologie et imagerie médicale,Nice
1022,2019,0.20875344, radiologie et imagerie médicale,Paris
1023,2019,0.57962877, radiologie et imagerie médicale,Poitiers
1024,2019,0.3177131, radiologie et imagerie médicale,Reims
1025,2019,0.25813475, radiologie et imagerie médicale,Rennes
1026,2019,0.3082035, radiologie et imagerie médicale,Rouen
1027,2019,0.3422319, radiologie et imagerie médicale,Saint-Etienne
1028,2019,0.2263978, radiologie et imagerie médicale,Strasbourg
1029,2019,0.17587076, radiologie et imagerie médicale,Toulouse
1030,2019,0.30912006, radiologie et imagerie médicale,Tours
1031,2019,0.5081347, rhumatologie,Amiens
1032,2019,0.5248625, rhumatologie,Angers
1033,2019,0.22800183, rhumatologie,Besançon
1034,2019,0.16727772, rhumatologie,Bordeaux
1035,2019,0.3955087, rhumatologie,Brest
1036,2019,0.39814392, rhumatologie,Caen
1037,2019,0.54605865, rhumatologie,Clermont-Ferrand
1038,2019,0.3990605, rhumatologie,Dijon
1039,2019,0.21574244, rhumatologie,Grenoble
1040,2019,0.3816453, rhumatologie,Lille
1041,2019,0.5475481, rhumatologie,Limoges
1042,2019,0.28437212, rhumatologie,Lyon
1043,2019,0.41807973, rhumatologie,Marseille
1044,2019,0.44729605, rhumatologie,Martinique/Pointe-à-Pitre
1045,2019,0.3501375, rhumatologie,Montpellier
1046,2019,0.4475252, rhumatologie,Nancy
1047,2019,0.18560953, rhumatologie,Nantes
1048,2019,0.42312098, rhumatologie,Nice
1049,2019,0.28769478, rhumatologie,Paris
1050,2019,0.534945, rhumatologie,Poitiers
1051,2019,0.32367095, rhumatologie,Reims
1052,2019,0.42105865, rhumatologie,Rennes
1053,2019,0.50973874, rhumatologie,Rouen
1054,2019,0.43893218, rhumatologie,Saint-Etienne
1055,2019,0.17037122, rhumatologie,Strasbourg
1056,2019,0.27463338, rhumatologie,Toulouse
1057,2019,0.30751604, rhumatologie,Tours
1058,2019,0.7887259, santé publique,Amiens
1059,2019,0.99896884, santé publique,Bordeaux
1060,2019,0.9769707, santé publique,Caen
1061,2019,0.9907195, santé publique,Grenoble
1062,2019,0.9978231, santé publique,Lille
1063,2019,0.96769017, santé publique,Lyon
1064,2019,0.98052245, santé publique,Marseille
1065,2019,0.97307515, santé publique,Martinique/Pointe-à-Pitre
1066,2019,0.99026126, santé publique,Montpellier
1067,2019,0.8106095, santé publique,Nancy
1068,2019,0.95084786, santé publique,Nantes
1069,2019,0.6740376, santé publique,Nice
1070,2019,0.84337765, santé publique,Paris
1071,2019,0.99942714, santé publique,Rouen
1072,2019,0.89676905, santé publique,Strasbourg
1073,2019,0.9333181, santé publique,Tours
1074,2019,0.43939048, urologie,Amiens
1075,2019,0.38049954, urologie,Angers
1076,2019,0.45646197, urologie,Besançon
1077,2019,0.24965627, urologie,Bordeaux
1078,2019,0.4336618, urologie,Brest
1079,2019,0.42208982, urologie,Caen
1080,2019,0.33822182, urologie,Clermont-Ferrand
1081,2019,0.2784143, urologie,Dijon
1082,2019,0.13130155, urologie,Grenoble
1083,2019,0.5152383, urologie,La Réunion
1084,2019,0.2687901, urologie,Lille
1085,2019,0.33123282, urologie,Limoges
1086,2019,0.16704857, urologie,Lyon
1087,2019,0.17380843, urologie,Marseille
1088,2019,0.3475023, urologie,Martinique/Pointe-à-Pitre
1089,2019,0.21608616, urologie,Montpellier
1090,2019,0.38302016, urologie,Nancy
1091,2019,0.17644364, urologie,Nantes
1092,2019,0.2372823, urologie,Nice
1093,2019,0.18320349, urologie,Paris
1094,2019,0.42690194, urologie,Poitiers
1095,2019,0.41372594, urologie,Reims
1096,2019,0.29342347, urologie,Rennes
1097,2019,0.32046288, urologie,Rouen
1098,2019,0.42587075, urologie,Saint-Etienne
1099,2019,0.29307973, urologie,Strasbourg
1100,2019,0.24358387, urologie,Toulouse
1101,2019,0.30533913, urologie,Tours
0,2020,0.6953515, allergologie,Amiens
1,2020,0.60986394, allergologie,Angers
2,2020,0.39750567, allergologie,Besançon
3,2020,0.55022675, allergologie,Bordeaux
4,2020,0.74206346, allergologie,Brest
5,2020,0.69172335, allergologie,Caen
6,2020,0.73650795, allergologie,Clermont-Ferrand
7,2020,0.7030612, allergologie,Dijon
8,2020,0.70612246, allergologie,Grenoble
9,2020,0.46043083, allergologie,Lille
10,2020,0.7412698, allergologie,Limoges
11,2020,0.43730158, allergologie,Lyon
12,2020,0.6388889, allergologie,Marseille
13,2020,0.5489796, allergologie,Montpellier
14,2020,0.6713152, allergologie,Nancy
15,2020,0.6368481, allergologie,Nantes
16,2020,0.30839002, allergologie,Paris
17,2020,0.52528346, allergologie,Poitiers
18,2020,0.5124717, allergologie,Reims
19,2020,0.62721086, allergologie,Rennes
20,2020,0.3543084, allergologie,Rouen
21,2020,0.6524943, allergologie,Saint-Etienne
22,2020,0.64365077, allergologie,Strasbourg
23,2020,0.66451246, allergologie,Toulouse
24,2020,0.7004535, allergologie,Tours
25,2020,0.5244898, anatomie et cytologie pathologiques,Amiens
26,2020,0.42380953, anatomie et cytologie pathologiques,Angers
27,2020,0.58752835, anatomie et cytologie pathologiques,Besançon
28,2020,0.20215419, anatomie et cytologie pathologiques,Bordeaux
29,2020,0.41428572, anatomie et cytologie pathologiques,Brest
30,2020,0.49807256, anatomie et cytologie pathologiques,Caen
31,2020,0.42959183, anatomie et cytologie pathologiques,Clermont-Ferrand
32,2020,0.53911567, anatomie et cytologie pathologiques,Dijon
33,2020,0.5053288, anatomie et cytologie pathologiques,Grenoble
34,2020,0.5044218, anatomie et cytologie pathologiques,Lille
35,2020,0.49433106, anatomie et cytologie pathologiques,Limoges
36,2020,0.2956916, anatomie et cytologie pathologiques,Lyon
37,2020,0.419161, anatomie et cytologie pathologiques,Marseille
38,2020,0.5494331, anatomie et cytologie pathologiques,Martinique/Pointe-à-Pitre
39,2020,0.44569162, anatomie et cytologie pathologiques,Montpellier
40,2020,0.56315196, anatomie et cytologie pathologiques,Nancy
41,2020,0.2782313, anatomie et cytologie pathologiques,Nantes
42,2020,0.4680272, anatomie et cytologie pathologiques,Nice
43,2020,0.42789117, anatomie et cytologie pathologiques,Paris
44,2020,0.5417234, anatomie et cytologie pathologiques,Poitiers
45,2020,0.5714286, anatomie et cytologie pathologiques,Reims
46,2020,0.4727891, anatomie et cytologie pathologiques,Rennes
47,2020,0.44909298, anatomie et cytologie pathologiques,Rouen
48,2020,0.31768706, anatomie et cytologie pathologiques,Saint-Etienne
49,2020,0.5026077, anatomie et cytologie pathologiques,Strasbourg
50,2020,0.35022676, anatomie et cytologie pathologiques,Toulouse
51,2020,0.45578232, anatomie et cytologie pathologiques,Tours
52,2020,0.3626984, anesthésie-réanimation,Amiens
53,2020,0.2814059, anesthésie-réanimation,Angers
54,2020,0.37505668, anesthésie-réanimation,Besançon
55,2020,0.111678004, anesthésie-réanimation,Bordeaux
56,2020,0.5117914, anesthésie-réanimation,Brest
57,2020,0.40589568, anesthésie-réanimation,Caen
58,2020,0.30170068, anesthésie-réanimation,Clermont-Ferrand
59,2020,0.3664399, anesthésie-réanimation,Dijon
60,2020,0.16439909, anesthésie-réanimation,Grenoble
61,2020,0.2563492, anesthésie-réanimation,La Réunion
62,2020,0.24455783, anesthésie-réanimation,Lille
63,2020,0.38820863, anesthésie-réanimation,Limoges
64,2020,0.15102041, anesthésie-réanimation,Lyon
65,2020,0.16734694, anesthésie-réanimation,Marseille
66,2020,0.61768705, anesthésie-réanimation,Martinique/Pointe-à-Pitre
67,2020,0.1824263, anesthésie-réanimation,Montpellier
68,2020,0.34195012, anesthésie-réanimation,Nancy
69,2020,0.21235828, anesthésie-réanimation,Nantes
70,2020,0.25068027, anesthésie-réanimation,Nice
71,2020,0.2984127, anesthésie-réanimation,Paris
72,2020,0.34297052, anesthésie-réanimation,Poitiers
73,2020,0.3809524, anesthésie-réanimation,Reims
74,2020,0.20294784, anesthésie-réanimation,Rennes
75,2020,0.3515873, anesthésie-réanimation,Rouen
76,2020,0.3201814, anesthésie-réanimation,Saint-Etienne
77,2020,0.25306123, anesthésie-réanimation,Strasbourg
78,2020,0.20589569, anesthésie-réanimation,Toulouse
79,2020,0.33038548, anesthésie-réanimation,Tours
80,2020,0.7427438, biologie médicale,Amiens
81,2020,0.9436508, biologie médicale,Angers
82,2020,0.9195011, biologie médicale,Besançon
83,2020,0.93594104, biologie médicale,Bordeaux
84,2020,0.98571426, biologie médicale,Brest
85,2020,0.903288, biologie médicale,Caen
86,2020,0.99546486, biologie médicale,Dijon
87,2020,0.61088437, biologie médicale,Grenoble
88,2020,0.9664399, biologie médicale,La Réunion
89,2020,0.9953515, biologie médicale,Lille
90,2020,0.9366213, biologie médicale,Limoges
91,2020,0.99444443, biologie médicale,Lyon
92,2020,0.9895692, biologie médicale,Marseille
93,2020,0.7213152, biologie médicale,Martinique/Pointe-à-Pitre
